CustomerID,FirstName,LastName,Age,Gender,City,Occupation,AnnualIncome,Email,Phone,SignupDate,IsActive
1711,Customer_711,LastName_711,63.0,Male,Izmir,Developer,101799.0,customer1711@email.com,+90 510 274 58 13,2024-10-24,True
1712,Customer_712,LastName_712,42.0,Male,Izmir,Teacher,56974.0,customer1712@email.com,+90 531 699 64 41,2023-11-12,True
1713,Customer_713,LastName_713,,Male,Gaziantep,Analyst,117648.0,customer1713@email.com,+90 575 711 78 80,2023-10-13,True
1714,Customer_714,LastName_714,77.0,Female,Gaziantep,Consultant,71657.0,customer1714@email.com,+90 517 647 21 37,2023-02-12,True
1715,Customer_715,LastName_715,,Male,Adana,Developer,88277.0,customer1715@email.com,+90 511 978 87 28,2023-08-04,True
1716,Customer_716,LastName_716,30.0,Female,Gaziantep,Engineer,42488.0,customer1716@email.com,+90 594 404 46 61,2023-09-20,True
1717,Customer_717,LastName_717,55.0,Male,Bursa,Consultant,65538.0,customer1717@email.com,+90 594 671 51 16,2023-03-28,False
1718,Customer_718,LastName_718,,Female,Izmir,Developer,93494.0,customer1718@email.com,+90 551 284 25 34,2023-04-28,True
1719,Customer_719,LastName_719,62.0,Female,Gaziantep,Analyst,86165.0,customer1719@email.com,+90 547 399 47 54,2023-01-19,True
1720,Customer_720,LastName_720,39.0,Female,Antalya,Student,71222.0,customer1720@email.com,+90 539 564 25 13,2023-02-21,True
1721,Customer_721,LastName_721,58.0,Female,Bursa,Designer,86632.0,customer1721@email.com,+90 593 390 70 14,2024-05-20,True
1722,Customer_722,LastName_722,28.0,Female,Bursa,Student,119391.0,customer1722@email.com,+90 587 995 50 50,2024-05-19,True
1723,Customer_723,LastName_723,59.0,Male,Antalya,Doctor,85119.0,customer1723@email.com,+90 537 237 61 41,2023-05-14,False
1724,Customer_724,LastName_724,20.0,Male,Izmir,Engineer,90739.0,customer1724@email.com,+90 585 656 25 73,2023-07-30,True
1725,Customer_725,LastName_725,36.0,Female,Ankara,Teacher,114138.0,customer1725@email.com,+90 544 716 89 26,2023-11-12,True
1726,Customer_726,LastName_726,44.0,Female,Bursa,Designer,130994.0,customer1726@email.com,+90 596 525 31 59,2024-04-19,True
1727,Customer_727,LastName_727,24.0,Male,Ankara,Sales,93224.0,customer1727@email.com,+90 530 837 55 66,2024-05-14,True
1728,Customer_728,LastName_728,72.0,Male,Ankara,Developer,143781.0,customer1728@email.com,+90 514 585 61 40,2023-12-15,True
1729,Customer_729,LastName_729,54.0,Male,Gaziantep,Doctor,72414.0,customer1729@email.com,+90 542 530 12 62,2023-04-28,True
1730,Customer_730,LastName_730,73.0,Male,Ankara,Sales,60307.0,customer1730@email.com,+90 592 117 37 24,2024-10-13,True
1731,Customer_731,LastName_731,73.0,Female,Adana,Sales,113171.0,customer1731@email.com,+90 559 516 37 55,2023-06-15,True
1732,Customer_732,LastName_732,44.0,Male,Ankara,Teacher,51090.0,customer1732@email.com,+90 581 475 10 80,2023-05-21,True
1733,Customer_733,LastName_733,,Female,Konya,Engineer,137996.0,customer1733@email.com,+90 564 925 87 30,2024-05-22,True
1734,Customer_734,LastName_734,64.0,Female,Antalya,Teacher,76389.0,customer1734@email.com,+90 565 681 26 87,2023-01-28,True
1735,Customer_735,LastName_735,,Male,Gaziantep,Analyst,,customer1735@email.com,+90 516 178 81 69,2023-01-05,True
1736,Customer_736,LastName_736,28.0,Male,Istanbul,Sales,98422.0,customer1736@email.com,+90 557 109 50 28,2023-06-23,True
1737,Customer_737,LastName_737,55.0,Male,Izmir,Doctor,36527.0,customer1737@email.com,+90 571 513 45 59,2023-06-04,True
1738,Customer_738,LastName_738,22.0,Female,Istanbul,Consultant,115089.0,customer1738@email.com,+90 591 485 14 55,2024-02-14,True
1739,Customer_739,LastName_739,69.0,Male,Adana,Designer,124801.0,customer1739@email.com,+90 586 395 66 20,2023-03-03,True
1740,Customer_740,LastName_740,24.0,Male,Istanbul,Engineer,147897.0,customer1740@email.com,+90 581 594 47 26,2023-07-15,True
1741,Customer_741,LastName_741,53.0,Male,Bursa,Developer,79935.0,customer1741@email.com,+90 584 220 35 48,2024-08-06,True
1742,Customer_742,LastName_742,22.0,Male,Istanbul,Consultant,90352.0,customer1742@email.com,+90 576 597 34 97,2023-03-31,True
1743,Customer_743,LastName_743,73.0,Male,Istanbul,Designer,134984.0,customer1743@email.com,+90 596 140 59 53,2024-08-31,True
1744,Customer_744,LastName_744,22.0,Male,Antalya,Doctor,62304.0,customer1744@email.com,+90 519 940 11 30,2024-10-01,False
1745,Customer_745,LastName_745,44.0,Male,Ankara,Student,52697.0,customer1745@email.com,+90 584 473 83 34,2024-01-31,True
1746,Customer_746,LastName_746,46.0,Female,Istanbul,Designer,45949.0,customer1746@email.com,+90 578 889 78 82,2024-04-05,True
1747,Customer_747,LastName_747,44.0,Male,Istanbul,Student,147390.0,customer1747@email.com,+90 520 360 15 25,2024-04-13,True
1748,Customer_748,LastName_748,49.0,Female,Adana,Manager,62443.0,customer1748@email.com,+90 555 507 23 33,2023-06-29,True
1749,Customer_749,LastName_749,42.0,Female,Bursa,Engineer,120887.0,customer1749@email.com,+90 585 506 48 15,2024-10-26,True
1750,Customer_750,LastName_750,59.0,Female,Izmir,Manager,83960.0,customer1750@email.com,+90 530 211 82 55,2023-02-08,True
1751,Customer_751,LastName_751,,Male,Bursa,Consultant,58869.0,customer1751@email.com,+90 550 587 68 78,2024-12-07,True
1752,Customer_752,LastName_752,51.0,Male,Izmir,Consultant,139600.0,customer1752@email.com,+90 551 286 44 50,2023-05-27,True
1753,Customer_753,LastName_753,32.0,Female,Izmir,Student,85657.0,customer1753@email.com,+90 576 438 92 74,2024-08-05,True
1754,Customer_754,LastName_754,58.0,Female,Izmir,Doctor,97915.0,customer1754@email.com,+90 595 246 88 28,2024-04-09,True
1755,Customer_755,LastName_755,51.0,Male,Antalya,Analyst,56699.0,customer1755@email.com,+90 534 778 42 89,2023-03-18,True
1756,Customer_756,LastName_756,52.0,Male,Antalya,Engineer,68898.0,customer1756@email.com,+90 549 367 39 79,2024-03-31,True
1757,Customer_757,LastName_757,71.0,Female,Ankara,Consultant,119723.0,customer1757@email.com,+90 551 497 14 45,2024-03-04,True
1758,Customer_758,LastName_758,37.0,Male,Izmir,Manager,,customer1758@email.com,+90 568 540 96 69,2023-05-10,True
1759,Customer_759,LastName_759,,Female,Antalya,Consultant,90715.0,customer1759@email.com,+90 587 546 58 74,2023-11-19,True
1760,Customer_760,LastName_760,41.0,Other,Gaziantep,Teacher,43723.0,customer1760@email.com,+90 561 748 25 44,2024-03-04,True
1761,Customer_761,LastName_761,51.0,Male,Antalya,Manager,132008.0,customer1761@email.com,+90 583 980 25 42,2024-10-27,True
1762,Customer_762,LastName_762,51.0,Female,Adana,Manager,118510.0,customer1762@email.com,+90 560 416 88 68,2024-06-12,True
1763,Customer_763,LastName_763,68.0,Male,Adana,Consultant,121289.0,customer1763@email.com,+90 581 103 11 80,2024-07-03,True
1764,Customer_764,LastName_764,,Female,Konya,Engineer,51382.0,customer1764@email.com,+90 567 969 71 34,2023-02-26,True
1765,Customer_765,LastName_765,44.0,Male,Konya,Student,89419.0,customer1765@email.com,+90 580 380 75 35,2023-06-10,True
1766,Customer_766,LastName_766,67.0,Male,Gaziantep,Designer,33305.0,customer1766@email.com,+90 564 230 55 38,2024-04-07,False
1767,Customer_767,LastName_767,38.0,Female,Adana,Engineer,67811.0,customer1767@email.com,+90 567 494 30 52,2023-03-13,True
1768,Customer_768,LastName_768,50.0,Male,Istanbul,Consultant,71762.0,customer1768@email.com,+90 513 424 79 31,2023-12-16,True
1769,Customer_769,LastName_769,56.0,Female,Gaziantep,Teacher,139643.0,customer1769@email.com,+90 515 761 25 45,2023-11-16,False
1770,Customer_770,LastName_770,57.0,Male,Konya,Student,149134.0,customer1770@email.com,+90 559 669 80 96,2023-10-06,False
1771,Customer_771,LastName_771,61.0,Male,Izmir,Consultant,104130.0,customer1771@email.com,+90 560 689 56 62,2023-01-12,True
1772,Customer_772,LastName_772,53.0,Male,Bursa,Teacher,92012.0,customer1772@email.com,+90 515 764 12 22,2023-12-25,True
1773,Customer_773,LastName_773,72.0,Female,Adana,Teacher,82811.0,customer1773@email.com,+90 562 853 76 40,2024-06-03,False
1774,Customer_774,LastName_774,42.0,Male,Istanbul,Engineer,32196.0,customer1774@email.com,+90 576 436 64 75,2024-04-01,True
1775,Customer_775,LastName_775,24.0,Female,Antalya,Teacher,126014.0,customer1775@email.com,+90 514 492 38 44,2023-02-02,False
1776,Customer_776,LastName_776,67.0,Male,Antalya,Doctor,110619.0,customer1776@email.com,+90 544 405 39 24,2024-03-07,False
1777,Customer_777,LastName_777,67.0,Male,Antalya,Student,107914.0,customer1777@email.com,+90 538 508 84 66,2023-12-19,False
1778,Customer_778,LastName_778,75.0,Female,Konya,Engineer,127085.0,customer1778@email.com,+90 560 935 67 21,2023-10-28,False
1779,Customer_779,LastName_779,27.0,Male,Antalya,Engineer,141367.0,customer1779@email.com,+90 578 461 46 34,2023-03-16,True
1780,Customer_780,LastName_780,,Male,Bursa,Designer,76744.0,customer1780@email.com,+90 577 507 45 11,2023-08-31,True
1781,Customer_781,LastName_781,55.0,Female,Ankara,Manager,81168.0,customer1781@email.com,+90 544 224 17 82,2024-01-06,True
1782,Customer_782,LastName_782,41.0,Female,Ankara,Designer,147017.0,customer1782@email.com,+90 537 287 63 53,2023-10-26,True
1783,Customer_783,LastName_783,61.0,Female,Izmir,Consultant,109731.0,customer1783@email.com,+90 519 104 56 40,2023-10-08,True
1784,Customer_784,LastName_784,27.0,Female,Gaziantep,Analyst,132162.0,customer1784@email.com,+90 538 486 35 11,2024-06-10,True
1785,Customer_785,LastName_785,,Female,Gaziantep,Engineer,56588.0,customer1785@email.com,+90 588 560 65 23,2024-06-05,False
1786,Customer_786,LastName_786,62.0,Female,Konya,Developer,68049.0,customer1786@email.com,+90 585 626 94 54,2024-02-08,True
1787,Customer_787,LastName_787,43.0,Female,Adana,Consultant,76993.0,customer1787@email.com,+90 556 631 27 88,2023-09-29,True
1788,Customer_788,LastName_788,47.0,Female,Antalya,Student,68032.0,customer1788@email.com,+90 570 220 85 14,2024-01-16,True
1789,Customer_789,LastName_789,44.0,Male,Izmir,Analyst,136110.0,customer1789@email.com,+90 567 436 86 69,2023-04-08,True
1790,Customer_790,LastName_790,61.0,Female,Konya,Teacher,91381.0,customer1790@email.com,+90 522 199 89 49,2023-08-01,True
1791,Customer_791,LastName_791,36.0,Female,Bursa,Analyst,144438.0,customer1791@email.com,+90 576 791 11 98,2023-02-15,True
1792,Customer_792,LastName_792,18.0,Male,Izmir,Developer,68559.0,customer1792@email.com,+90 562 806 20 20,2024-09-27,True
1793,Customer_793,LastName_793,50.0,Female,Ankara,Sales,34469.0,customer1793@email.com,+90 519 639 20 16,2024-05-18,True
1794,Customer_794,LastName_794,,Male,Ankara,Manager,46567.0,customer1794@email.com,+90 538 535 24 16,2023-08-20,True
1795,Customer_795,LastName_795,67.0,Female,Gaziantep,Doctor,56048.0,customer1795@email.com,+90 577 666 12 29,2023-05-09,True
1796,Customer_796,LastName_796,75.0,Other,Adana,Engineer,106796.0,customer1796@email.com,+90 512 512 29 19,2023-11-08,True
1797,Customer_797,LastName_797,71.0,Male,Ankara,Sales,51731.0,customer1797@email.com,+90 570 326 46 93,2023-02-15,True
1798,Customer_798,LastName_798,51.0,Female,Izmir,Consultant,75780.0,customer1798@email.com,+90 560 472 51 82,2024-03-21,True
1799,Customer_799,LastName_799,55.0,Male,Gaziantep,Manager,125446.0,customer1799@email.com,+90 584 452 39 54,2024-04-06,True
1800,Customer_800,LastName_800,33.0,Male,Antalya,Developer,,customer1800@email.com,+90 596 967 33 40,2024-03-20,False
1801,Customer_801,LastName_801,76.0,Female,Konya,Engineer,39658.0,customer1801@email.com,+90 532 152 51 45,2024-07-06,False
1802,Customer_802,LastName_802,18.0,Male,Istanbul,Consultant,94796.0,customer1802@email.com,+90 543 952 35 80,2023-05-23,True
1803,Customer_803,LastName_803,58.0,Female,Ankara,Engineer,113768.0,customer1803@email.com,+90 534 614 52 91,2024-07-09,True
1804,Customer_804,LastName_804,,Female,Izmir,Designer,139314.0,customer1804@email.com,+90 515 665 61 22,2023-09-12,False
1805,Customer_805,LastName_805,32.0,Male,Istanbul,Developer,109437.0,customer1805@email.com,+90 575 723 65 56,2024-10-02,True
1806,Customer_806,LastName_806,33.0,Male,Ankara,Consultant,143541.0,customer1806@email.com,+90 586 421 77 22,2023-04-21,True
1807,Customer_807,LastName_807,63.0,Female,Ankara,Engineer,59343.0,customer1807@email.com,+90 539 591 85 42,2023-08-13,True
1808,Customer_808,LastName_808,49.0,Female,Bursa,Analyst,71019.0,customer1808@email.com,+90 547 398 12 52,2023-07-12,True
1809,Customer_809,LastName_809,56.0,Female,Ankara,Designer,130717.0,customer1809@email.com,+90 582 298 13 41,2023-04-27,False
1810,Customer_810,LastName_810,18.0,Male,Gaziantep,Designer,127326.0,customer1810@email.com,+90 510 135 35 86,2024-02-22,True
1811,Customer_811,LastName_811,65.0,Female,Istanbul,Developer,,customer1811@email.com,+90 531 955 20 34,2024-01-23,False
1812,Customer_812,LastName_812,26.0,Female,Istanbul,Developer,90723.0,customer1812@email.com,+90 588 272 45 43,2024-01-21,True
1813,Customer_813,LastName_813,46.0,Male,Antalya,Engineer,32125.0,customer1813@email.com,+90 543 387 34 76,2024-02-27,True
1814,Customer_814,LastName_814,42.0,Other,Gaziantep,Student,63653.0,customer1814@email.com,+90 568 220 66 38,2023-09-12,False
1815,Customer_815,LastName_815,,Male,Konya,Analyst,49001.0,customer1815@email.com,+90 530 684 94 30,2024-10-11,False
1816,Customer_816,LastName_816,79.0,Female,Istanbul,Doctor,36141.0,customer1816@email.com,+90 580 515 31 51,2023-10-25,True
1817,Customer_817,LastName_817,59.0,Female,Izmir,Sales,123130.0,customer1817@email.com,+90 520 669 87 50,2024-07-10,True
1818,Customer_818,LastName_818,28.0,Male,Izmir,Student,45757.0,customer1818@email.com,+90 595 755 75 79,2024-09-04,True
1819,Customer_819,LastName_819,23.0,Female,Konya,Engineer,72890.0,customer1819@email.com,+90 543 401 57 46,2024-02-14,True
1820,Customer_820,LastName_820,51.0,Female,Adana,Doctor,147295.0,customer1820@email.com,+90 531 947 16 56,2024-11-09,True
1821,Customer_821,LastName_821,67.0,Male,Adana,Doctor,79098.0,customer1821@email.com,+90 586 980 26 12,2024-01-01,True
1822,Customer_822,LastName_822,61.0,Female,Adana,Doctor,46981.0,customer1822@email.com,+90 521 809 85 84,2024-04-10,True
1823,Customer_823,LastName_823,31.0,Female,Konya,Sales,112771.0,customer1823@email.com,+90 528 770 11 27,2024-06-17,True
1824,Customer_824,LastName_824,25.0,Female,Ankara,Analyst,127193.0,customer1824@email.com,+90 564 871 31 87,2024-01-06,True
1825,Customer_825,LastName_825,42.0,Other,Konya,Designer,63498.0,customer1825@email.com,+90 587 448 43 57,2024-03-19,True
1826,Customer_826,LastName_826,21.0,Male,Antalya,Designer,127122.0,customer1826@email.com,+90 579 462 85 33,2023-12-12,False
1827,Customer_827,LastName_827,67.0,Male,Ankara,Engineer,62583.0,customer1827@email.com,+90 554 478 19 55,2024-11-22,True
1828,Customer_828,LastName_828,48.0,Female,Antalya,Analyst,113173.0,customer1828@email.com,+90 545 709 60 41,2024-08-19,True
1829,Customer_829,LastName_829,38.0,Male,Konya,Student,44976.0,customer1829@email.com,+90 541 342 24 18,2024-02-09,True
1830,Customer_830,LastName_830,62.0,Female,Gaziantep,Developer,81339.0,customer1830@email.com,+90 567 880 50 87,2024-09-09,True
1831,Customer_831,LastName_831,49.0,Female,Bursa,Engineer,92459.0,customer1831@email.com,+90 535 987 70 53,2023-05-16,True
1832,Customer_832,LastName_832,72.0,Female,Antalya,Developer,117034.0,customer1832@email.com,+90 598 697 39 86,2024-01-08,False
1833,Customer_833,LastName_833,31.0,Female,Bursa,Analyst,108004.0,customer1833@email.com,+90 546 925 92 44,2023-11-18,False
1834,Customer_834,LastName_834,69.0,Female,Adana,Manager,132401.0,customer1834@email.com,+90 558 798 16 44,2023-08-14,True
1835,Customer_835,LastName_835,45.0,Female,Gaziantep,Designer,52115.0,customer1835@email.com,+90 548 361 87 74,2024-12-16,True
1836,Customer_836,LastName_836,42.0,Female,Gaziantep,Consultant,109350.0,customer1836@email.com,+90 594 510 95 20,2023-04-23,True
1837,Customer_837,LastName_837,45.0,Female,Konya,Teacher,45330.0,customer1837@email.com,+90 518 281 52 59,2023-01-18,True
1838,Customer_838,LastName_838,32.0,Male,Gaziantep,Engineer,87370.0,customer1838@email.com,+90 555 418 58 40,2024-10-16,True
1839,Customer_839,LastName_839,69.0,Female,Bursa,Sales,92947.0,customer1839@email.com,+90 572 235 49 69,2024-08-17,True
1840,Customer_840,LastName_840,73.0,Male,Konya,Analyst,33272.0,customer1840@email.com,+90 560 514 16 54,2023-11-11,True
1841,Customer_841,LastName_841,68.0,Female,Gaziantep,Engineer,38443.0,customer1841@email.com,+90 556 241 34 94,2024-11-25,True
1842,Customer_842,LastName_842,77.0,Male,Ankara,Consultant,,customer1842@email.com,+90 556 192 55 54,2023-05-02,False
1843,Customer_843,LastName_843,63.0,Male,Konya,Engineer,64415.0,customer1843@email.com,+90 540 663 13 55,2024-02-20,True
1844,Customer_844,LastName_844,61.0,Male,Izmir,Student,71537.0,customer1844@email.com,+90 538 532 74 10,2023-01-11,False
1845,Customer_845,LastName_845,39.0,Male,Antalya,Consultant,106849.0,customer1845@email.com,+90 577 567 68 46,2023-06-30,True
1846,Customer_846,LastName_846,64.0,Male,Ankara,Sales,56486.0,customer1846@email.com,+90 587 477 61 87,2024-02-17,True
1847,Customer_847,LastName_847,23.0,Female,Konya,Analyst,53144.0,customer1847@email.com,+90 511 120 38 85,2024-05-12,True
1848,Customer_848,LastName_848,68.0,Male,Bursa,Teacher,80585.0,customer1848@email.com,+90 591 521 41 50,2024-01-23,False
1849,Customer_849,LastName_849,19.0,Female,Bursa,Manager,37080.0,customer1849@email.com,+90 531 583 51 21,2023-08-08,True
1850,Customer_850,LastName_850,23.0,Male,Gaziantep,Designer,140036.0,customer1850@email.com,+90 566 568 17 37,2023-05-17,True
1851,Customer_851,LastName_851,72.0,Male,Istanbul,Student,142813.0,customer1851@email.com,+90 566 280 95 89,2023-11-09,True
1852,Customer_852,LastName_852,40.0,Female,Istanbul,Sales,83784.0,customer1852@email.com,+90 585 852 26 30,2023-06-15,True
1853,Customer_853,LastName_853,,Male,Konya,Sales,55109.0,customer1853@email.com,+90 560 823 63 50,2024-02-23,True
1854,Customer_854,LastName_854,28.0,Male,Antalya,Student,86469.0,customer1854@email.com,+90 569 655 86 38,2024-03-06,True
1855,Customer_855,LastName_855,18.0,Other,Izmir,Student,41992.0,customer1855@email.com,+90 552 160 68 70,2023-02-03,True
1856,Customer_856,LastName_856,45.0,Male,Istanbul,Analyst,77736.0,customer1856@email.com,+90 581 119 53 65,2023-11-15,True
1857,Customer_857,LastName_857,39.0,Male,Adana,Engineer,38840.0,customer1857@email.com,+90 557 429 24 85,2023-09-22,False
1858,Customer_858,LastName_858,58.0,Male,Gaziantep,Manager,114740.0,customer1858@email.com,+90 565 283 55 66,2024-12-12,True
1859,Customer_859,LastName_859,30.0,Male,Adana,Analyst,63086.0,customer1859@email.com,+90 554 563 51 71,2023-10-02,True
1860,Customer_860,LastName_860,58.0,Male,Bursa,Analyst,92479.0,customer1860@email.com,+90 517 951 23 35,2024-02-14,True
1861,Customer_861,LastName_861,64.0,Female,Gaziantep,Analyst,31625.0,customer1861@email.com,+90 550 848 38 72,2023-06-23,True
1862,Customer_862,LastName_862,77.0,Male,Ankara,Teacher,92956.0,customer1862@email.com,+90 522 453 95 68,2023-11-08,False
1863,Customer_863,LastName_863,67.0,Male,Izmir,Designer,30392.0,customer1863@email.com,+90 556 315 30 21,2023-09-23,True
1864,Customer_864,LastName_864,53.0,Female,Konya,Consultant,141023.0,customer1864@email.com,+90 533 888 13 34,2024-09-23,True
1865,Customer_865,LastName_865,39.0,Male,Antalya,Developer,90139.0,customer1865@email.com,+90 517 775 43 59,2024-11-13,True
1866,Customer_866,LastName_866,21.0,Male,Ankara,Engineer,42008.0,customer1866@email.com,+90 537 161 83 53,2024-02-18,True
1867,Customer_867,LastName_867,61.0,Female,Konya,Teacher,70927.0,customer1867@email.com,+90 541 619 63 26,2024-07-05,True
1868,Customer_868,LastName_868,58.0,Male,Antalya,Engineer,35528.0,customer1868@email.com,+90 521 736 76 84,2024-04-28,True
1869,Customer_869,LastName_869,35.0,Male,Ankara,Analyst,93707.0,customer1869@email.com,+90 587 170 35 42,2023-07-02,True
1870,Customer_870,LastName_870,,Female,Gaziantep,Consultant,44681.0,customer1870@email.com,+90 553 595 41 47,2024-03-17,True
1871,Customer_871,LastName_871,55.0,Female,Ankara,Manager,86773.0,customer1871@email.com,+90 593 621 88 88,2024-03-31,True
1872,Customer_872,LastName_872,34.0,Male,Konya,Student,66661.0,customer1872@email.com,+90 579 346 98 10,2024-05-04,True
1873,Customer_873,LastName_873,42.0,Female,Izmir,Developer,121390.0,customer1873@email.com,+90 579 432 84 97,2023-02-16,True
1874,Customer_874,LastName_874,34.0,Male,Antalya,Doctor,87871.0,customer1874@email.com,+90 593 189 34 61,2023-10-20,True
1875,Customer_875,LastName_875,46.0,Male,Istanbul,Developer,131782.0,customer1875@email.com,+90 561 111 55 18,2024-11-27,False
1876,Customer_876,LastName_876,62.0,Male,Ankara,Doctor,,customer1876@email.com,+90 554 391 18 49,2023-03-20,True
1877,Customer_877,LastName_877,61.0,Female,Adana,Sales,146343.0,customer1877@email.com,+90 543 187 62 54,2023-07-04,True
1878,Customer_878,LastName_878,63.0,Male,Ankara,Student,61224.0,customer1878@email.com,+90 542 384 47 57,2024-09-02,True
1879,Customer_879,LastName_879,25.0,Other,Adana,Developer,122108.0,customer1879@email.com,+90 586 693 68 71,2024-10-30,True
1880,Customer_880,LastName_880,46.0,Female,Istanbul,Designer,82573.0,customer1880@email.com,+90 544 530 68 68,2024-04-16,True
1881,Customer_881,LastName_881,32.0,Female,Izmir,Manager,81141.0,customer1881@email.com,+90 511 700 69 15,2024-07-10,True
1882,Customer_882,LastName_882,,Male,Izmir,Doctor,134188.0,customer1882@email.com,+90 534 152 93 87,2024-08-21,True
1883,Customer_883,LastName_883,50.0,Female,Izmir,Manager,47480.0,customer1883@email.com,+90 513 959 65 11,2023-11-25,True
1884,Customer_884,LastName_884,66.0,Female,Bursa,Student,,customer1884@email.com,+90 526 807 57 36,2024-05-28,True
1885,Customer_885,LastName_885,27.0,Male,Bursa,Developer,101146.0,customer1885@email.com,+90 592 959 43 50,2024-02-03,False
1886,Customer_886,LastName_886,79.0,Male,Izmir,Manager,37935.0,customer1886@email.com,+90 515 361 37 17,2024-10-19,True
1887,Customer_887,LastName_887,72.0,Male,Izmir,Consultant,,customer1887@email.com,+90 510 435 92 27,2024-10-30,True
1888,Customer_888,LastName_888,75.0,Male,Istanbul,Consultant,,customer1888@email.com,+90 589 222 56 89,2023-10-23,True
1889,Customer_889,LastName_889,54.0,Male,Konya,Manager,108818.0,customer1889@email.com,+90 520 617 23 31,2023-01-03,True
1890,Customer_890,LastName_890,28.0,Other,Bursa,Teacher,141370.0,customer1890@email.com,+90 596 514 37 28,2023-11-10,True
1891,Customer_891,LastName_891,,Male,Adana,Analyst,116371.0,customer1891@email.com,+90 595 484 76 81,2023-11-23,True
1892,Customer_892,LastName_892,74.0,Male,Gaziantep,Sales,136321.0,customer1892@email.com,+90 522 790 10 38,2023-12-16,False
1893,Customer_893,LastName_893,51.0,Other,Konya,Engineer,38345.0,customer1893@email.com,+90 522 909 38 25,2023-08-07,False
1894,Customer_894,LastName_894,49.0,Female,Gaziantep,Doctor,89128.0,customer1894@email.com,+90 569 204 43 49,2024-11-08,True
1895,Customer_895,LastName_895,39.0,Female,Antalya,Student,97780.0,customer1895@email.com,+90 576 448 64 67,2024-10-30,True
1896,Customer_896,LastName_896,21.0,Male,Izmir,Consultant,112685.0,customer1896@email.com,+90 561 163 13 57,2024-11-01,True
1897,Customer_897,LastName_897,70.0,Female,Izmir,Consultant,44023.0,customer1897@email.com,+90 581 978 27 95,2024-09-29,True
1898,Customer_898,LastName_898,19.0,Male,Izmir,Teacher,108815.0,customer1898@email.com,+90 519 982 23 60,2024-12-05,True
1899,Customer_899,LastName_899,50.0,Male,Ankara,Consultant,47519.0,customer1899@email.com,+90 555 805 70 11,2023-10-26,True
1900,Customer_900,LastName_900,26.0,Female,Bursa,Student,38114.0,customer1900@email.com,+90 544 133 79 77,2024-10-28,True
1901,Customer_901,LastName_901,,Female,Antalya,Teacher,86318.0,customer1901@email.com,+90 574 774 57 56,2023-06-04,True
1902,Customer_902,LastName_902,55.0,Male,Ankara,Sales,102045.0,customer1902@email.com,+90 520 289 13 95,2024-09-21,True
1903,Customer_903,LastName_903,48.0,Female,Ankara,Consultant,144974.0,customer1903@email.com,+90 542 706 83 44,2023-11-21,True
1904,Customer_904,LastName_904,31.0,Female,Gaziantep,Analyst,113835.0,customer1904@email.com,+90 562 383 32 58,2023-01-03,True
1905,Customer_905,LastName_905,74.0,Female,Konya,Engineer,100967.0,customer1905@email.com,+90 585 832 11 86,2024-10-30,True
1906,Customer_906,LastName_906,,Male,Antalya,Manager,55748.0,customer1906@email.com,+90 535 244 52 68,2024-10-14,True
1907,Customer_907,LastName_907,50.0,Female,Antalya,Analyst,48245.0,customer1907@email.com,+90 595 933 83 48,2023-03-01,True
1908,Customer_908,LastName_908,61.0,Male,Antalya,Designer,102873.0,customer1908@email.com,+90 535 833 31 84,2024-08-18,True
1909,Customer_909,LastName_909,70.0,Female,Antalya,Sales,56754.0,customer1909@email.com,+90 531 443 67 38,2023-07-17,True
1910,Customer_910,LastName_910,33.0,Male,Adana,Designer,114793.0,customer1910@email.com,+90 519 581 34 30,2023-12-29,True
1911,Customer_911,LastName_911,37.0,Female,Antalya,Analyst,43737.0,customer1911@email.com,+90 570 729 48 86,2024-08-31,True
1912,Customer_912,LastName_912,68.0,Female,Adana,Doctor,70756.0,customer1912@email.com,+90 575 862 15 10,2023-06-10,True
1913,Customer_913,LastName_913,67.0,Male,Konya,Developer,122770.0,customer1913@email.com,+90 537 825 20 48,2024-06-01,True
1914,Customer_914,LastName_914,31.0,Female,Izmir,Engineer,129724.0,customer1914@email.com,+90 578 501 29 85,2024-03-23,True
1915,Customer_915,LastName_915,52.0,Male,Adana,Consultant,71429.0,customer1915@email.com,+90 594 958 67 59,2024-05-03,True
1916,Customer_916,LastName_916,63.0,Male,Adana,Sales,54806.0,customer1916@email.com,+90 550 709 27 43,2024-03-30,True
1917,Customer_917,LastName_917,66.0,Female,Antalya,Analyst,144984.0,customer1917@email.com,+90 575 344 87 74,2023-11-19,True
1918,Customer_918,LastName_918,62.0,Male,Antalya,Engineer,121329.0,customer1918@email.com,+90 536 129 95 85,2024-02-10,True
1919,Customer_919,LastName_919,50.0,Male,Bursa,Manager,126847.0,customer1919@email.com,+90 510 324 50 71,2024-03-31,True
1920,Customer_920,LastName_920,78.0,Female,Izmir,Developer,56730.0,customer1920@email.com,+90 510 744 57 14,2023-07-24,True
1921,Customer_921,LastName_921,46.0,Female,Gaziantep,Consultant,80933.0,customer1921@email.com,+90 580 951 35 58,2023-11-17,True
1922,Customer_922,LastName_922,25.0,Male,Ankara,Sales,38185.0,customer1922@email.com,+90 579 701 70 12,2023-06-30,True
1923,Customer_923,LastName_923,70.0,Male,Izmir,Sales,43128.0,customer1923@email.com,+90 548 689 58 23,2023-05-08,True
1924,Customer_924,LastName_924,51.0,Male,Istanbul,Doctor,56515.0,customer1924@email.com,+90 529 541 53 18,2023-04-10,True
